instancia,algoritmo,seed,best,tiempo,gap_%,history,pop_size,mutation_rate,crossover_rate,elite_size
berlin52.tsp,GA,0,10901.242880399705,3.0147109031677246,44.54047839299528,"[np.float64(26638.555868497), np.float64(25592.920001133858), np.float64(24696.629209557614), np.float64(24101.933528988404), np.float64(23102.435975983575), np.float64(22083.067850179053), np.float64(21804.616795553746), np.float64(21804.616795553746), np.float64(21535.919616185565), np.float64(20624.023243477768), np.float64(20624.023243477768), np.float64(20490.016367640223), np.float64(19888.28192478392), np.float64(19537.610401020673), np.float64(19473.775902882888), np.float64(19473.775902882888), np.float64(19207.478725692952), np.float64(19207.478725692952), np.float64(19022.707885736283), np.float64(18869.691457132263), np.float64(18282.312102994852), np.float64(18231.997777164517), np.float64(18231.997777164517), np.float64(17916.813483693662), np.float64(17916.813483693662), np.float64(17843.844832242), np.float64(17695.72666274075), np.float64(17521.2736347325), np.float64(17318.59552145443), np.float64(17212.584114963447), np.float64(17212.584114963447), np.float64(17212.584114963447), np.float64(17129.638354542225), np.float64(17129.638354542225), np.float64(16864.695540585202), np.float64(16864.695540585202), np.float64(16653.162172500997), np.float64(16653.162172500997), np.float64(16162.616942075283), np.float64(16162.616942075283), np.float64(16162.616942075283), np.float64(16128.932189710295), np.float64(16128.932189710295), np.float64(16081.459122018454), np.float64(15864.8704223322), np.float64(15832.9194039571), np.float64(15832.9194039571), np.float64(15819.610287504685), np.float64(15702.144752323886), np.float64(15637.604609578095), np.float64(15576.690423727121), np.float64(15576.690423727121), np.float64(15560.859392631242), np.float64(15560.859392631242), np.float64(15298.309546263728), np.float64(15298.309546263728), np.float64(15157.802310368907), np.float64(15157.802310368907), np.float64(15157.802310368907), np.float64(14884.507360853204), np.float64(14884.507360853204), np.float64(14482.356868009292), np.float64(14450.227817912417), np.float64(14429.464782077934), np.float64(14317.050660538991), np.float64(14317.050660538991), np.float64(14116.255285047346), np.float64(14116.255285047346), np.float64(14116.255285047346), np.float64(14081.939126424562), np.float64(13988.073467135871), np.float64(13974.55460959667), np.float64(13974.55460959667), np.float64(13974.55460959667), np.float64(13974.55460959667), np.float64(13846.372791685195), np.float64(13819.947961457257), np.float64(13611.002685593585), np.float64(13611.002685593585), np.float64(13501.2237757069), np.float64(13377.663479219687), np.float64(13377.663479219687), np.float64(13370.822681174426), np.float64(13370.822681174426), np.float64(13209.11831110834), np.float64(13209.11831110834), np.float64(13209.11831110834), np.float64(13121.088906807368), np.float64(13032.003974974645), np.float64(13032.003974974645), np.float64(13032.003974974645), np.float64(13032.003974974645), np.float64(13032.003974974645), np.float64(12884.026269086078), np.float64(12884.026269086078), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12843.18830176989), np.float64(12838.41609389184), np.float64(12838.41609389184), np.float64(12838.41609389184), np.float64(12812.698913681168), np.float64(12771.912923294098), np.float64(12771.912923294098), np.float64(12598.370239629094), np.float64(12598.370239629094), np.float64(12598.370239629094), np.float64(12598.370239629094), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12572.653059418422), np.float64(12556.428589304456), np.float64(12556.428589304456), np.float64(12556.428589304456), np.float64(12483.507394905353), np.float64(12483.507394905353), np.float64(12483.507394905353), np.float64(12483.507394905353), np.float64(12408.436291648119), np.float64(12408.436291648119), np.float64(12408.436291648119), np.float64(12321.761438601543), np.float64(12321.761438601543), np.float64(12321.761438601543), np.float64(12246.690335344309), np.float64(12246.690335344309), np.float64(12194.281794478771), np.float64(12194.281794478771), np.float64(12194.281794478771), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12180.179517939388), np.float64(12169.413981339621), np.float64(12169.413981339621), np.float64(12169.413981339621), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11942.434285003736), np.float64(11865.111485109703), np.float64(11865.111485109703), np.float64(11865.111485109703), np.float64(11865.111485109703), np.float64(11865.111485109703), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11839.44552195569), np.float64(11802.221309391085), np.float64(11802.221309391085), np.float64(11802.221309391085), np.float64(11802.221309391085), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11776.555346237072), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.966620157908), np.float64(11768.86190986189), np.float64(11768.86190986189), np.float64(11768.86190986189), np.float64(11768.86190986189), np.float64(11750.919735272331), np.float64(11750.919735272331), np.float64(11750.919735272331), np.float64(11750.919735272331), np.float64(11704.803471373874), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11650.15479198899), np.float64(11626.912415211535), np.float64(11626.912415211535), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11600.096689767332), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.785148037825), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11311.680437741807), np.float64(11295.83195598379), np.float64(11295.83195598379), np.float64(11295.83195598379), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11278.741241189186), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11252.269542889895), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11226.270647316127), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11064.374845002785), np.float64(11030.537059514549), np.float64(11030.537059514549), np.float64(11030.537059514549), np.float64(11030.537059514549), np.float64(11030.537059514549), np.float64(11001.692629460338), np.float64(11001.692629460338), np.float64(11001.692629460338), np.float64(11001.692629460338), np.float64(11001.692629460338), np.float64(11001.692629460338), np.float64(10928.577968358744), np.float64(10928.577968358744), np.float64(10928.577968358744), np.float64(10901.242880399705), np.float64(10901.242880399705), np.float64(10901.242880399705)]",50,0.2,0.9,5
berlin52.tsp,GA,1,12265.054925775055,3.000067710876465,62.62337477824258,"[np.float64(26535.147897637416), np.float64(23402.5232186483), np.float64(23402.5232186483), np.float64(23402.5232186483), np.float64(23402.5232186483), np.float64(23137.939777339958), np.float64(22660.758091270764), np.float64(22588.98470685338), np.float64(21893.11521190679), np.float64(21338.972751720154), np.float64(21259.683589305412), np.float64(21259.683589305412), np.float64(20719.646028546056), np.float64(20338.805276032086), np.float64(20338.805276032086), np.float64(19559.31567950753), np.float64(19343.070104437837), np.float64(19343.070104437837), np.float64(19329.701536857374), np.float64(19329.701536857374), np.float64(19025.43897615519), np.float64(18975.780995619647), np.float64(18342.05500745394), np.float64(18202.25649407197), np.float64(18073.877843532286), np.float64(17974.35395636443), np.float64(17974.35395636443), np.float64(17679.80322591184), np.float64(17562.450746961338), np.float64(17562.450746961338), np.float64(17555.062365989), np.float64(17409.324898837996), np.float64(17379.93873581788), np.float64(17228.8243093641), np.float64(16961.209655571976), np.float64(16961.209655571976), np.float64(16853.764315747325), np.float64(16853.764315747325), np.float64(16853.764315747325), np.float64(16853.764315747325), np.float64(16853.764315747325), np.float64(16853.764315747325), np.float64(16824.33161877225), np.float64(16824.33161877225), np.float64(16824.33161877225), np.float64(16693.719741626326), np.float64(16693.719741626326), np.float64(16693.719741626326), np.float64(16610.304689012697), np.float64(16062.88608989704), np.float64(16062.88608989704), np.float64(16062.88608989704), np.float64(16062.88608989704), np.float64(15562.579139424784), np.float64(15562.579139424784), np.float64(15562.579139424784), np.float64(15532.447432223633), np.float64(15460.881340471908), np.float64(15460.881340471908), np.float64(15460.881340471908), np.float64(15460.881340471908), np.float64(15430.749633270752), np.float64(15419.181813987421), np.float64(15419.181813987421), np.float64(15328.922835523554), np.float64(15300.18775306716), np.float64(15230.100819875897), np.float64(15197.049049792924), np.float64(15197.049049792924), np.float64(15155.115355967348), np.float64(15139.15807423465), np.float64(15047.530981817614), np.float64(15047.530981817614), np.float64(15047.530981817614), np.float64(14913.119187807635), np.float64(14913.119187807635), np.float64(14717.76976827284), np.float64(14717.76976827284), np.float64(14631.725553348877), np.float64(14621.554358810306), np.float64(14582.802057391842), np.float64(14582.802057391842), np.float64(14582.802057391842), np.float64(14565.027242363025), np.float64(14546.60659234833), np.float64(14546.60659234833), np.float64(14422.449812025547), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14365.922695578265), np.float64(14162.427331784877), np.float64(14162.427331784877), np.float64(14141.231246792897), np.float64(14141.231246792897), np.float64(14009.959006817733), np.float64(14008.807515710783), np.float64(14008.807515710783), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13867.988429643376), np.float64(13851.695791657792), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13748.620799494143), np.float64(13699.33217835864), np.float64(13699.33217835864), np.float64(13699.33217835864), np.float64(13699.33217835864), np.float64(13575.655478826066), np.float64(13575.655478826066), np.float64(13575.655478826066), np.float64(13575.655478826066), np.float64(13500.447198500275), np.float64(13480.490638939373), np.float64(13473.161479183418), np.float64(13405.282358613582), np.float64(13377.996639296725), np.float64(13377.996639296725), np.float64(13377.996639296725), np.float64(13377.996639296725), np.float64(13377.996639296725), np.float64(13377.996639296725), np.float64(13229.462244395885), np.float64(13191.878144456243), np.float64(13191.878144456243), np.float64(13191.878144456243), np.float64(13172.755653413165), np.float64(12955.312283242261), np.float64(12955.312283242261), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12876.652606166534), np.float64(12837.62144391092), np.float64(12837.62144391092), np.float64(12837.62144391092), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12805.18765729735), np.float64(12799.441846460528), np.float64(12799.441846460528), np.float64(12799.441846460528), np.float64(12799.441846460528), np.float64(12799.441846460528), np.float64(12768.558190308113), np.float64(12768.558190308113), np.float64(12768.558190308113), np.float64(12768.558190308113), np.float64(12768.558190308113), np.float64(12734.322003246836), np.float64(12734.322003246836), np.float64(12734.322003246836), np.float64(12734.322003246836), np.float64(12722.037109250845), np.float64(12722.037109250845), np.float64(12722.037109250845), np.float64(12671.890609633987), np.float64(12671.890609633987), np.float64(12671.890609633987), np.float64(12671.890609633987), np.float64(12671.890609633987), np.float64(12659.639588618495), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12650.340918835705), np.float64(12535.146304421922), np.float64(12535.146304421922), np.float64(12535.146304421922), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12532.57666837486), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12527.328014545723), np.float64(12519.917838506628), np.float64(12519.917838506628), np.float64(12519.917838506628), np.float64(12519.917838506628), np.float64(12493.18787376366), np.float64(12493.18787376366), np.float64(12493.18787376366), np.float64(12493.18787376366), np.float64(12493.18787376366), np.float64(12493.18787376366), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12358.037410867235), np.float64(12280.400272276353), np.float64(12280.400272276353), np.float64(12280.400272276353), np.float64(12280.400272276353), np.float64(12280.400272276353), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12274.761357520541), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055), np.float64(12265.054925775055)]",50,0.2,0.9,5
